year,holdnum,slavenum,sizehold,statefip,stateicp,countyicp,county,urban,city,citypop,metro,metarea,mdstatus,metdist,urbarea,age,gender,norm_race,histid_slave,histid,linkpop,version
1850.0,307719.0,1.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,M,B,56a7622b-9802-4a41-80ab-d29ff496b9e6,7ee3ceb7-7519-44ed-b240-95b3fd572100,1.0,1.0
1850.0,307719.0,2.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,F,B,e3ca6330-d0de-4b67-8cbd-afb3658acf8f,7ee3ceb7-7519-44ed-b240-95b3fd572100,1.0,1.0
1850.0,307719.0,3.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,F,B,32b38152-d705-4d5e-b3d4-b0a02c8109c0,7ee3ceb7-7519-44ed-b240-95b3fd572100,1.0,1.0
1850.0,307719.0,4.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.0,M,B,f20c00c4-3056-4399-a796-07b4bf7fd08d,7ee3ceb7-7519-44ed-b240-95b3fd572100,1.0,1.0
1850.0,307719.0,5.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0,M,B,14f15299-252a-4fc6-8491-800a5636b9cb,7ee3ceb7-7519-44ed-b240-95b3fd572100,1.0,1.0
1850.0,307719.0,6.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,M,B,a6f0255b-0653-4b13-91e5-0d102a34b6a8,7ee3ceb7-7519-44ed-b240-95b3fd572100,1.0,1.0
1850.0,307719.0,7.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,M,B,e8cc7906-17ce-4e01-848f-fcbf178fb15c,7ee3ceb7-7519-44ed-b240-95b3fd572100,1.0,1.0
1850.0,307719.0,8.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,M,B,85733699-cf55-4d5b-ae42-1348bc046191,7ee3ceb7-7519-44ed-b240-95b3fd572100,1.0,1.0
1850.0,307719.0,9.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,M,B,5aeb7268-516a-4579-a8d1-780711ef81d5,7ee3ceb7-7519-44ed-b240-95b3fd572100,1.0,1.0
1850.0,307719.0,10.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,M,B,6f85fe1c-76d9-4725-929e-39a9614cff22,7ee3ceb7-7519-44ed-b240-95b3fd572100,1.0,1.0
1850.0,307719.0,11.0,11.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,M,B,1cb1a25e-70c9-418b-a97a-f60c07a735d2,7ee3ceb7-7519-44ed-b240-95b3fd572100,1.0,1.0
1850.0,307720.0,1.0,4.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,67.0,M,B,ad55ecfa-bc6b-4aa8-a583-7267816c9fa6,0e5b5475-e8ac-48e6-bd44-8e5457da2e1c,1.0,1.0
1850.0,307720.0,2.0,4.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22.0,M,B,d00efcae-2da1-42f3-8682-5f0356f6c310,0e5b5475-e8ac-48e6-bd44-8e5457da2e1c,1.0,1.0
1850.0,307720.0,3.0,4.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22.0,M,B,08ab616d-1a40-4b8a-b7a4-71457e90327d,0e5b5475-e8ac-48e6-bd44-8e5457da2e1c,1.0,1.0
1850.0,307720.0,4.0,4.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.0,F,B,f8d07df5-112d-4d5a-a798-72ae022f2439,0e5b5475-e8ac-48e6-bd44-8e5457da2e1c,1.0,1.0
1850.0,307721.0,1.0,10.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,65.0,M,B,d94a558e-db02-4771-87b7-1b7acb5a49a0,7ee3ceb7-7519-44ed-b240-95b3fd572100,1.0,1.0
1850.0,307721.0,2.0,10.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,55.0,M,B,b0a0ff5e-b991-4287-8329-c3bb991b9413,7ee3ceb7-7519-44ed-b240-95b3fd572100,1.0,1.0
1850.0,307721.0,3.0,10.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,32.0,M,B,d964bdac-34c4-4bec-a253-a21e981d6ff5,7ee3ceb7-7519-44ed-b240-95b3fd572100,1.0,1.0
1850.0,307721.0,4.0,10.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,54.0,M,B,daabea89-304c-4d18-8f2c-81c4b82e0396,7ee3ceb7-7519-44ed-b240-95b3fd572100,1.0,1.0
1850.0,307721.0,5.0,10.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.0,M,B,be2222f2-bc7f-4f30-bcb5-46bfc7b0d4ad,7ee3ceb7-7519-44ed-b240-95b3fd572100,1.0,1.0
1850.0,307721.0,6.0,10.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,M,B,1ba5bb40-d014-41bf-aa6b-2b05423c0165,7ee3ceb7-7519-44ed-b240-95b3fd572100,1.0,1.0
1850.0,307721.0,7.0,10.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,M,B,f7d4c869-4252-4cac-af17-c1253b9f542a,7ee3ceb7-7519-44ed-b240-95b3fd572100,1.0,1.0
1850.0,307721.0,8.0,10.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,F,B,058c7953-043e-4099-ba1b-70c823fdf7f2,7ee3ceb7-7519-44ed-b240-95b3fd572100,1.0,1.0
1850.0,307721.0,9.0,10.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,F,B,3600f336-1720-442f-b8e1-9eb4bede10f8,7ee3ceb7-7519-44ed-b240-95b3fd572100,1.0,1.0
1850.0,307721.0,10.0,10.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,55.0,M,B,90240987-0e44-4c0c-b680-e59966581b6e,7ee3ceb7-7519-44ed-b240-95b3fd572100,1.0,1.0
1850.0,307722.0,1.0,17.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,55.0,M,B,d1a6bdcf-e85a-431b-9efb-7f06674ea1df,12b14841-4aac-437e-be59-ce3c1cce644b,1.0,1.0
1850.0,307722.0,2.0,17.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,34.0,M,B,1b04e840-de66-452b-9091-e47dba4096d5,12b14841-4aac-437e-be59-ce3c1cce644b,1.0,1.0
1850.0,307722.0,3.0,17.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0,M,B,0b1c2f5b-5b62-4688-9a66-afaa6b1a896b,12b14841-4aac-437e-be59-ce3c1cce644b,1.0,1.0
1850.0,307722.0,4.0,17.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22.0,M,B,22e3022f-3b36-421c-9329-8d056751372d,12b14841-4aac-437e-be59-ce3c1cce644b,1.0,1.0
1850.0,307722.0,5.0,17.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,M,B,f6aa83dc-79e2-4f4f-99f1-416cb5ae0f50,12b14841-4aac-437e-be59-ce3c1cce644b,1.0,1.0
1850.0,307722.0,6.0,17.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,M,B,530489da-df41-417f-b162-31a92a662d0c,12b14841-4aac-437e-be59-ce3c1cce644b,1.0,1.0
1850.0,307722.0,7.0,17.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,M,B,49a6f00b-6c58-488c-8430-571fb88fb931,12b14841-4aac-437e-be59-ce3c1cce644b,1.0,1.0
1850.0,307722.0,8.0,17.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,M,B,5aa25ac3-71c6-4cfc-838c-cf6b30260196,12b14841-4aac-437e-be59-ce3c1cce644b,1.0,1.0
1850.0,307722.0,9.0,17.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,M,B,1b7b9ff7-0d94-44ce-867d-e2de185c0c05,12b14841-4aac-437e-be59-ce3c1cce644b,1.0,1.0
1850.0,307722.0,10.0,17.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,M,B,0fde70b2-d9c6-4119-9300-6ea0bff78a0e,12b14841-4aac-437e-be59-ce3c1cce644b,1.0,1.0
1850.0,307722.0,11.0,17.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,M,B,f7c4d1e9-b0f4-4ff9-ab55-83bd415b3859,12b14841-4aac-437e-be59-ce3c1cce644b,1.0,1.0
1850.0,307722.0,12.0,17.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,32.0,F,B,a9bafe5b-b8c9-4527-b9f9-513ed2f00e28,12b14841-4aac-437e-be59-ce3c1cce644b,1.0,1.0
1850.0,307722.0,13.0,17.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22.0,F,B,1c48dc33-4aaf-48e2-89a0-41663332a365,12b14841-4aac-437e-be59-ce3c1cce644b,1.0,1.0
1850.0,307722.0,14.0,17.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,F,B,eab6d364-e10d-4c8f-9e0b-ef2ac9e5226a,12b14841-4aac-437e-be59-ce3c1cce644b,1.0,1.0
1850.0,307722.0,15.0,17.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,F,B,209ea11f-f5a7-4d54-9ff2-19cab4a04708,12b14841-4aac-437e-be59-ce3c1cce644b,1.0,1.0
1850.0,307722.0,16.0,17.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,F,B,8e8d98f0-413e-4549-a24b-d2ea43a499c7,12b14841-4aac-437e-be59-ce3c1cce644b,1.0,1.0
1850.0,307722.0,17.0,17.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,F,B,1f5c1367-b4ae-4cd2-82ec-fd8cdda8148a,12b14841-4aac-437e-be59-ce3c1cce644b,1.0,1.0
1850.0,307723.0,1.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,60.0,M,B,96e6b435-bcda-49cd-b97b-0d2cfbb85ce0,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,2.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,M,B,71f5d9d1-b048-42f3-b6e2-45d7345e195c,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,3.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,M,B,aa04d49a-f059-40a7-923f-81cc7b1b48ad,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,4.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,M,B,26bd79ce-00c7-448a-ac70-9754507afdcc,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,5.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,M,B,60fe4d55-8bd7-4ce5-90a4-4cc83eadccf3,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,6.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,M,B,1f77899d-ed2d-40ab-82a2-40639aa80ec1,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,7.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,M,B,0419eb7d-5250-4455-b6fe-1c34bc44d221,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,8.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,M,B,82ee83f4-de62-475b-92f8-d05915f2e9ff,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,9.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,32.0,F,B,12a01b21-cdfe-49ca-85ea-921a81368710,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,10.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,F,B,3dce7f5e-7df3-495e-8749-0ddfbe8f8abc,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,11.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,F,B,67e18858-7e89-4157-b21d-809571200c74,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,12.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,M,B,c324c087-bbb3-4d65-a1a7-077403154537,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,13.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,F,B,340d8365-08bb-47f0-b1b7-22902fa8d87b,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,14.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,F,B,62fc12fd-90c4-40f2-9402-9df9a0d176e6,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,15.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,F,B,9b4a1fdd-a0d1-4c8a-a570-c2d3fa31d3fb,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,16.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,F,B,cf30b3c0-2b67-4bd6-b497-6671d9418d30,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,17.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,F,B,b55210d4-c2fd-472e-94ca-1cfdafa7edd5,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,18.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,F,B,0c304aa3-341e-43b0-9166-baf00163f15d,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,19.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,F,B,1359f896-a3e9-4030-9d04-01a88215bdb8,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,20.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,F,B,b13e72c7-f07e-487e-9288-b69f50888af0,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,21.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,F,B,7ab21f8a-0d43-4f8c-95e2-e8faf0302c95,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,22.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,M,B,ec3cd3ed-1b9f-4270-9fe1-fa844c133ca9,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,23.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.0,M,B,dadc1979-0c39-4338-8516-62d19f7f9cdf,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,24.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22.0,M,B,35efc6fc-3541-459e-b438-5865d16ba39b,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,25.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,M,B,3e9e107b-cc3d-4656-8ce2-37db26b77a32,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,26.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,M,B,a4a53812-013b-4508-946b-f8b884e047e5,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,27.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,M,B,5dea2003-1dde-470b-a1f6-c37b50029673,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307723.0,28.0,28.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,M,B,54f0a3f5-8659-4c2d-9b21-4c96ae523000,e8fec78a-51bd-4ac5-be23-ce490a4de35b,1.0,1.0
1850.0,307724.0,1.0,4.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,M,B,5c6ccf74-dd33-4b75-a5f5-4230d73296de,,0.0,1.0
1850.0,307724.0,2.0,4.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,M,B,9c3809c9-9f48-41a6-8cc1-3ab96318df9a,,0.0,1.0
1850.0,307724.0,3.0,4.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,M,B,deb7ff74-5114-4a5e-8791-d87c2c730740,,0.0,1.0
1850.0,307724.0,4.0,4.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,F,B,f1d3ce86-09fd-452a-8a48-5e483de0cc9f,,0.0,1.0
1850.0,307725.0,1.0,1.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,F,B,56762bc5-90d0-4c27-8352-d7aa9f24320c,37eddf34-1c0a-477a-bfb8-9b2771ecb677,1.0,1.0
1850.0,307726.0,1.0,1.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,45.0,F,B,00e70cfd-528d-42ab-968b-319704cd32ec,92300f4e-4018-4b9d-8d47-9108dd7aae92,1.0,1.0
1850.0,307727.0,1.0,1.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,M,B,8148b315-2f7b-4258-9e67-fedcfed81495,e8741b6f-7767-4240-939f-c19b9c74f40b,1.0,1.0
1850.0,307728.0,1.0,3.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,M,B,117e09ef-dae0-407c-936d-4c27332647b1,91501526-78f0-4095-8b7e-5ddd9f47b1e3,1.0,1.0
1850.0,307728.0,2.0,3.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,M,B,5202c735-0da6-4ffa-b49a-9c593629b40b,91501526-78f0-4095-8b7e-5ddd9f47b1e3,1.0,1.0
1850.0,307728.0,3.0,3.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,F,B,2089bf9b-1c3a-4b46-80b1-3f347f99b0df,91501526-78f0-4095-8b7e-5ddd9f47b1e3,1.0,1.0
1850.0,307729.0,1.0,1.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,F,B,e5ce98e6-6f63-48e0-bfd6-8de472bdc881,570d3157-acd7-4169-978e-27d1bac1b9f0,1.0,1.0
1850.0,307730.0,1.0,2.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,F,B,aafd01a7-8dd9-4bc7-9977-ab4258bade69,ad5c567e-9876-461d-b495-f1e027d1d211,1.0,1.0
1850.0,307730.0,2.0,2.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,F,B,f5ee17ae-025d-45c8-967f-7a9edcfefa7f,ad5c567e-9876-461d-b495-f1e027d1d211,1.0,1.0
1850.0,307731.0,1.0,1.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,F,B,28ca7d14-c577-42ab-9084-a83b01b90389,8522b10c-5d2e-4751-b4af-95d8103b0c8c,1.0,1.0
1850.0,307732.0,1.0,1.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,M,B,6cd2daf8-3e08-4745-a96a-41b90e65f244,cd184abf-5b73-4ba8-960c-bf194f7531b1,1.0,1.0
1850.0,307736.0,1.0,8.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.0,M,B,be1e844f-4269-4190-b71f-571e1a02fbe2,246f087e-a5f5-49a5-89a3-f58ee4a30c0b,1.0,1.0
1850.0,307736.0,2.0,8.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,M,B,6bd40836-fb01-4cf0-a4b8-702bcc80caab,246f087e-a5f5-49a5-89a3-f58ee4a30c0b,1.0,1.0
1850.0,307736.0,3.0,8.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,M,B,dc1075a8-5d6f-4bc6-949c-86b256df959c,246f087e-a5f5-49a5-89a3-f58ee4a30c0b,1.0,1.0
1850.0,307736.0,4.0,8.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,M,B,b5fe4417-46e9-498b-b5f4-ef4219870286,246f087e-a5f5-49a5-89a3-f58ee4a30c0b,1.0,1.0
1850.0,307736.0,5.0,8.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,M,B,27f3dfaa-35fe-4ea2-9d91-dcb66d521d83,246f087e-a5f5-49a5-89a3-f58ee4a30c0b,1.0,1.0
1850.0,307736.0,6.0,8.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,M,B,f88d9343-df70-43ea-a5c5-f6237ecd4866,246f087e-a5f5-49a5-89a3-f58ee4a30c0b,1.0,1.0
1850.0,307736.0,7.0,8.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37.0,F,B,c798bbb6-4d20-4c89-9167-ddf722347115,246f087e-a5f5-49a5-89a3-f58ee4a30c0b,1.0,1.0
1850.0,307736.0,8.0,8.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,F,B,a6e6ecae-36b7-412e-a0f5-c457b704b169,246f087e-a5f5-49a5-89a3-f58ee4a30c0b,1.0,1.0
1850.0,307737.0,1.0,2.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,F,B,2568d6e1-d8a0-40e7-8dd0-1e9ab4f193bf,4ff14ff0-8a7d-4b86-8653-3004e80fcc20,1.0,1.0
1850.0,307737.0,2.0,2.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,F,B,5e7f93b9-d3aa-45f4-8028-d99f6b5eab75,4ff14ff0-8a7d-4b86-8653-3004e80fcc20,1.0,1.0
1850.0,307733.0,1.0,1.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,M,B,ebc1908c-09ab-4207-9118-980d2543d66f,50aa3ab6-5008-40be-ad91-c13cfc761606,1.0,1.0
1850.0,307738.0,1.0,3.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,F,B,9cc24928-c79b-4484-924c-c7b04bacaa40,3da0b850-56da-4f6b-85a8-e77fdc0e880a,1.0,1.0
1850.0,307738.0,2.0,3.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,F,B,9d394482-4406-4b11-8e14-8e12947c284d,3da0b850-56da-4f6b-85a8-e77fdc0e880a,1.0,1.0
1850.0,307738.0,3.0,3.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,F,B,3a6f2fba-5b0f-46ee-81a4-911e612ef495,3da0b850-56da-4f6b-85a8-e77fdc0e880a,1.0,1.0
1850.0,307739.0,1.0,2.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,F,B,2c8be712-dc75-4ec1-a4d5-862e3568a835,e6cd55e7-2b7c-46b6-85d5-797c509192ac,1.0,1.0
1850.0,307739.0,2.0,2.0,51.0,40.0,150.0,400150.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,F,B,4eb73afc-f055-4e5f-b022-128bff48c41d,e6cd55e7-2b7c-46b6-85d5-797c509192ac,1.0,1.0
