assertion_id,subject_id,predicate,object_id,start_year,end_year,who,confidence
23db9a4b-1a45-4951-940c-d5709e5e0db1,AUG-CN-1850-6023,isSameAs,AUG-CN-1860-5630,1850,1860,CNT,
8638017c-7ed4-444a-b5e6-e578f8063fa6,AUG-CN-1850-9522,isSameAs,AUG-CN-1860-6179,1850,1860,CNT,
f5e0079e-a53e-4397-8d25-4094f8bf7a9a,AUG-CN-1850-15919,isSameAs,AUG-CN-1860-862,1850,1860,CNT,
df5b05e7-3091-4c26-a6b9-2c45cdfbd76c,AUG-CN-1850-2760,isSameAs,AUG-CN-1860-6812,1850,1860,CNT,
c4a36cb4-b1df-4194-b0d1-7c407a38c79a,AUG-CN-1850-17420,isSameAs,AUG-CN-1860-3105,1850,1860,CNT,
ce23f6fa-bf14-4966-bfb1-cf06f9f7669a,AUG-CN-1850-17038,isSameAs,AUG-CN-1860-1366,1850,1860,CNT,
c121a365-950a-44dd-aef3-4f9dab21150b,AUG-CN-1850-12360,isSameAs,AUG-CN-1860-17120,1850,1860,CNT,
0881c41d-fd0d-46af-9cc8-042eab21776b,AUG-CN-1850-18301,isSameAs,AUG-CN-1860-2961,1850,1860,CNT,
f812201b-9c90-435e-97d4-e88f030ce4a8,AUG-CN-1850-17195,isSameAs,AUG-CN-1860-1909,1850,1860,CNT,
2400c702-4d78-446a-9bd2-3c8bf95fe06c,AUG-CN-1850-2242,isSameAs,AUG-CN-1860-13320,1850,1860,CNT,
dd7ea34b-68f0-4561-9ae0-28383ff29dc2,AUG-CN-1850-11596,isSameAs,AUG-CN-1860-14639,1850,1860,CNT,
9be14cb8-46a2-4d3a-8a61-70f5802b7693,AUG-CN-1850-4409,isSameAs,AUG-CN-1860-12901,1850,1860,CNT,
a86ced76-802e-422b-a5dd-00e44e88b97b,AUG-CN-1850-407,isSameAs,AUG-CN-1860-12847,1850,1860,CNT,
b5b3b54e-fa99-4af4-82eb-571485906339,AUG-CN-1850-7496,isSameAs,AUG-CN-1860-20529,1850,1860,CNT,
5be637d9-c815-48fc-8a93-7a71e795bfa5,AUG-CN-1850-11388,isSameAs,AUG-CN-1860-14493,1850,1860,CNT,
2454ab85-5107-4948-84ae-304fbd1a9a03,AUG-CN-1850-16592,isSameAs,AUG-CN-1860-2859,1850,1860,CNT,
5393a23e-3ded-4669-afde-3d518ff69730,AUG-CN-1850-18640,isSameAs,AUG-CN-1860-4919,1850,1860,CNT,
202ef880-1a4a-4294-a63c-3a6fe340010d,AUG-CN-1850-7644,isSameAs,AUG-CN-1860-13803,1850,1860,CNT,
d6cb59ca-8785-42ce-85b0-d889722af5a1,AUG-CN-1850-2039,isSameAs,AUG-CN-1860-10797,1850,1860,CNT,
29bc0e29-d736-4e3f-8829-dfeb246955da,AUG-CN-1850-6422,isSameAs,AUG-CN-1860-4563,1850,1860,CNT,
2091ac57-b160-497f-9f97-f94a99eaeb8e,AUG-CN-1850-18197,isSameAs,AUG-CN-1860-2902,1850,1860,CNT,
582743e5-4f06-4f86-812c-9318cb07e514,AUG-CN-1850-16386,isSameAs,AUG-CN-1860-2246,1850,1860,CNT,
6da25534-0b1e-4601-b54b-eb6255fb16a5,AUG-CN-1850-1199,isSameAs,AUG-CN-1860-1615,1850,1860,CNT,
1431e425-b964-417a-9788-2949147ab411,AUG-CN-1850-2773,isSameAs,AUG-CN-1860-7079,1850,1860,CNT,
c8abf30d-f1ae-41eb-91a0-15acb3864d93,AUG-CN-1850-13820,isSameAs,AUG-CN-1860-18728,1850,1860,CNT,
92ac22d8-f49b-4a1d-b421-09444d37022d,AUG-CN-1850-13928,isSameAs,AUG-CN-1860-18799,1850,1860,CNT,
92a58e63-b121-4b49-be53-fb2f299026bb,AUG-CN-1850-5608,isSameAs,AUG-CN-1860-6271,1850,1860,CNT,
6a3800f7-8792-4a12-ba4e-38a0a453668b,AUG-CN-1850-7948,isSameAs,AUG-CN-1860-21195,1850,1860,CNT,
8b98c64c-1ab9-455c-9f0c-57799a56f2c1,AUG-CN-1850-14420,isSameAs,AUG-CN-1860-15400,1850,1860,CNT,
dcb1cd25-9739-4d7d-a12d-ad7d3ad4c6bb,AUG-CN-1850-10427,isSameAs,AUG-CN-1860-13772,1850,1860,CNT,
45b3a1d8-c20f-4cad-916b-1c5f35ed806b,AUG-CN-1850-16004,isSameAs,AUG-CN-1860-387,1850,1860,CNT,
ac8edb0e-dcf9-46a8-ad4c-d81ace16b6ba,AUG-CN-1850-9809,isSameAs,AUG-CN-1860-8718,1850,1860,CNT,
f171c3c1-deb6-4586-9f53-501c9b7c6b29,AUG-CN-1850-16217,isSameAs,AUG-CN-1860-16390,1850,1860,CNT,
5a9c88d2-48b7-4eb5-8697-65002b106810,AUG-CN-1850-2526,isSameAs,AUG-CN-1860-6686,1850,1860,CNT,
c4d0c0bf-7608-409f-93ca-677b85568302,AUG-CN-1850-3052,isSameAs,AUG-CN-1860-12484,1850,1860,CNT,
975d8eec-aec9-47ee-b856-669ea6adf5ef,AUG-CN-1850-1675,isSameAs,AUG-CN-1860-11591,1850,1860,CNT,
cb173730-f130-498c-974a-126890cb9158,AUG-CN-1850-4978,isSameAs,AUG-CN-1860-11096,1850,1860,CNT,
d0366ec7-3840-4dd9-85ee-ce46876720f9,AUG-CN-1850-331,isSameAs,AUG-CN-1860-10017,1850,1860,CNT,
4abb04ee-3736-4f5b-a8fa-07368dfcdbd3,AUG-CN-1850-14247,isSameAs,AUG-CN-1860-16418,1850,1860,CNT,
da1bb9f9-4878-473a-8698-b636a2eb4902,AUG-CN-1850-13165,isSameAs,AUG-CN-1860-15069,1850,1860,CNT,
39940c0c-e644-4683-91d2-d6f8f4c28fa1,AUG-CN-1850-6043,isSameAs,AUG-CN-1860-5612,1850,1860,CNT,
5c277a1b-961d-4076-88ed-8e6bd48a2187,AUG-CN-1850-8658,isSameAs,AUG-CN-1860-19321,1850,1860,CNT,
a1e300aa-bb2a-467a-8e19-5e39e2924c5e,AUG-CN-1850-340,isSameAs,AUG-CN-1860-21177,1850,1860,CNT,
e2266428-ae2b-4866-9649-7972c46defbf,AUG-CN-1850-1560,isSameAs,AUG-CN-1860-11533,1850,1860,CNT,
440969c9-dbea-4f65-a33c-0086152e2781,AUG-CN-1850-1702,isSameAs,AUG-CN-1860-11761,1850,1860,CNT,
eacc6e73-9dff-4a05-b82e-7783a1001829,AUG-CN-1850-10648,isSameAs,AUG-CN-1860-13967,1850,1860,CNT,
3a7d2125-50c2-414d-8f4f-24e6958f5a32,AUG-CN-1850-11458,isSameAs,AUG-CN-1860-14426,1850,1860,CNT,
67d96253-4dab-4667-9d89-0c87359a5563,AUG-CN-1850-16682,isSameAs,AUG-CN-1860-924,1850,1860,CNT,
4c75f2f4-0384-4536-b590-9fc94f6c801b,AUG-CN-1850-1379,isSameAs,AUG-CN-1860-12149,1850,1860,CNT,
6497d29f-8e97-4739-9b41-b848226d480c,AUG-CN-1850-12548,isSameAs,AUG-CN-1860-15919,1850,1860,CNT,
310ed0e1-edba-4304-b44e-535c515217c9,AUG-CN-1850-12787,isSameAs,AUG-CN-1860-18546,1850,1860,CNT,
bb7d7147-f85c-40de-a4e6-e2e7aa89d80f,AUG-CN-1850-3059,isSameAs,AUG-CN-1860-21089,1850,1860,CNT,
a280125d-f9b4-46d8-ab14-6b33bb9d5b66,AUG-CN-1850-17443,isSameAs,AUG-CN-1860-2093,1850,1860,CNT,
bf4fb80d-59a0-449d-acfc-a68acf936696,AUG-CN-1850-2898,isSameAs,AUG-CN-1860-7184,1850,1860,CNT,
